bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
,Central Lanes Athletics,2011,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,1,,,,,12,,30,30,,,,,,,,,,0,,,,,,7MgbEEVMoh,,,,,
,Xenolanguage: A Game about First Contact,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,7MiLiryPDd,,,,,
,"Sentinels of the Multiverse: Ra, Horus of Two Horizons Promo Card",2012,,"id,num_games,score,game,url,images",Adam Rebottaro,,2,5,,,,,12,,30,30,,,,,,,,,,3,3.6666666666666665,,,,,7MiPLkuOwB,,,,,
,Trench war,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,7MimXj6bt9,,,,,
,Roundup,2006,,,,"name,id,url,num_games,score,game,images",2,2,,,,,5,,60,60,,,,,,,,,,0,,,,,,7MjffKEXcQ,,,,,
,Doodle Quest,2014,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,4,,,,,6,,15,30,,MaXzmoZUoX,,,,,,,,16,3.0625,,,,,7MlG7WRoIA,,,,,
,Mississippi Queen,1997,,"id,num_games,score,game,url,images","Christophe Swal,Franz Vohwinkel,Fabrice Weiss","name,id,url,num_games,score,game,images",3,5,,,,,10,,45,45,,,,,,,,,,15,3.1999999999999997,,,,,7Mli20xlLm,,,,,
,Quik-Wits,,,,,"name,id,url,num_games,score,game,images",2,12,,,,,,,,,,,,,,,,,,0,,,,,,7Mltipjk1h,,,,,
,Spanisch für den Urlaub,2006,,"id,num_games,score,game,url,images",Michael Rüttinger,"name,id,url,num_games,score,game,images",2,6,,,,,8,,45,45,,,,,,,,,,0,,,,,,7MpfFU2Rms,,,,,
,Recordman,,,,,,2,4,,,,,,,60,60,,,,,,,,,,0,,,,,,7MprVT73Jq,,,,,
,Hermit Boxes,2013,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,8,,15,15,,,,,,,,,,0,,,,,,7MrqBdraJz,,,,,
,Age of Steam Expansion #4: France and Italy,2004,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",3,6,,,,,13,,120,120,,,,,,,,,,1,4.0,,,,,7MwaqbCQbN,,,,,
,Damn the Torpedoes!,1995,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,12,,120,120,,,,,,,,,,0,,,,,,7MyO6DWvQf,,,,,
,Ia Drang-Zona X-Rae,1989,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,,,120,120,,,,,,,,,,0,,,,,,7N0J0LWHpL,,,,,
,Pocket Battles Orcs vs. Elves,2010,,"id,num_games,score,game,url,images",Karim Chakroun,"name,id,url,num_games,score,game,images",2,2,,,,,8,,20,20,,R0bGq4cAl4,,,,,,,,8,2.875,,,,,7N4ojxbOar,,,,,
,Gladius: A Game of Spectacle and Sabotage,2021,,,,"id,name,url,num_games,score,game,images",2,5,,,,,13,,20,35,rrvd68LjOR,,,,,,,,,0,,,,,,7N6CXMaI0p,,,,,
,Hornet Leader II,2005,,"id,num_games,score,game,url,images",,,1,1,,,,,12,,60,60,,,,,,,,,,2,2.5,,,,,7N81aDLtzk,,,,,
,Battle of Hattin (1187 AD),2003,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,,,,,,,,,,,,,,0,,,,,,7N9nSR0404,,,,,
,Berserker Halflings from the Dungeon of Dragons,2005,,"id,num_games,score,game,url,images","Steve Bryant,Paul Gerardi,Mike Jackson,Jason Millet","name,id,url,num_games,score,game,images",2,6,,,,,12,,20,40,,,,,,,,,,1,3.0,,,,,7NAcGg7USE,,,,,
,Annette's Secret Passage Game,1958,,,,"name,id,url,num_games,score,game,images",2,4,,,,,8,,60,60,,,,,,,,,,0,,,,,,7NDaA6Pyhe,,,,,
,A Touch of Evil: Hero Pack 1,2009,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,8,,,,,12,,60,120,v4SfYtS2Lr,"bgGxE0pI2B,9mNukNBxfZ,R0bGq4cAl4,mGBzR68m8Z,XM2FYZmBHH",,,,,,,,5,3.6,,,,,7NDgJzFgT5,,,,,
,Alhambra: Big Box Special Edition,2014,,"id,num_games,score,game,url,images","Christian Bohr,Jo Hartwig,Reinhard Horst","id,name,url,num_games,score,game,images",2,6,,,,,8,,45,45,,"iWODHwRGuU,R0bGq4cAl4,WPytek5P8l,lA3KUtVFCy,jbLrZb1xIb,8PN2HE86wg",,,,,,,,2,4.0,,,,,7NFGcWqoZD,,,,,
,Polônia '39: O início da Segunda Guerra Mundial,2008,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,,,60,60,,,,,,,,,,0,,,,,,7NFexYh0Yt,,,,,
,Rolling Freight: Great Britain and India,2014,,"id,num_games,score,game,url,images",Jared Blando,"name,id,url,num_games,score,game,images",2,5,,,,,13,,90,90,,"oeg6wN9Eoc,iWODHwRGuU,R0bGq4cAl4,BbTMRkwL0b,eRe1jJCBFe,ohABM4GjbC",,,,,,,,3,4.0,,,,,7NG6rcG7FK,,,,,
,Killer Bunnies and the Quest for the Magic Carrot: VIOLET Booster,2003,,"id,num_games,score,game,url,images",Jonathan Young,"id,name,url,num_games,score,game,images",2,8,,,,,12,,60,60,"eX8uuNlQkQ,v4SfYtS2Lr,TYnxiuiI3X,jZEDOpx07e","lVSHu9efHv,WPytek5P8l,T8JEFYwoqy,AVY6EvSQTP",,,,,,,,13,2.7435897435897427,,,,,7NIaByayf5,,,,,
,Cartographers: Skills Mini Expansion 2,2021,,"id,num_games,score,game,url,images","JJ Ariosa,Luis Francisco,Lucas Ribeiro","id,name,url,num_games,score,game,images",1,100,,,,,10,,30,45,v4SfYtS2Lr,,,,,,,,,0,,,,,,7NJPbMN8Xs,,,,,
,Similarity,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,7NJobsBycL,,,,,
,City Game: El Juego de las 20 Ciudades Olímpicas,1995,,,,,2,10,,,,,8,,90,90,,,,,,,,,,0,,,,,,7NK1DlzIiH,,,,,
,Giraffometer,2015,,"id,num_games,score,game,url,images",Irina Pechenkina,"name,id,url,num_games,score,game,images",2,8,,,,,10,,30,40,,,,,,,,,,0,,,,,,7NKDRVEpCT,,,,,
,Ritter der Zahlenrunde,2008,,"id,num_games,score,game,url,images",Guido Hoffmann,"name,id,url,num_games,score,game,images",2,4,,,,,,,20,20,,,,,,,,,,0,,,,,,7NN90BZfvC,,,,,
,Britannia: Classic and Duel Edition,2020,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,14,,90,240,rrvd68LjOR,bgGxE0pI2B,,,,,,,,0,,,,,,7NQEtBdJUZ,,,,,
,Fantasy Tokens: Edición Mítica,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,7NUXhl8jyd,,,,,
,The Penguin Game,2003,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,4,,,,,,,10,10,,,,,,,,,,0,,,,,,7NUuOLmgLA,,,,,
,The Field of the Cloth of Gold,2020,,"id,num_games,score,game,url,images",Tom Russell,"name,id,url,num_games,score,game,images",2,2,,,,,,,20,20,,,,,,,,,,1,5.0,,,,,7NW4HA72tL,,,,,
,Viticulture: Essential Edition,2015,,"id,num_games,score,game,url,images","Jacqui Davis,David Montgomery,Beth Sobel","id,name,url,num_games,score,game,images",1,6,,,,,13,,90,120,"N0TkEGfEsF,Wr8uXcoR9p","yu3eas6v7A,WPytek5P8l,fBOTEBUAmV",,,,,,,,432,4.033390768910444,,,,,7NYbgH2Z2I,,,,,
,Anima Tactics: Arkham,2010,,,,"name,id,url,num_games,score,game,images",2,2,,,,,12,,60,60,,,,,,,,,,0,,,,,,7NdZ6PhGAm,,,,,
,Age of Thieves,2016,,"id,num_games,score,game,url,images","Damian Bajowski,Bartek Fedyczak,Michał Lechowski,Michał Teliga","name,id,url,num_games,score,game,images",2,4,,,,,14,,60,120,,"PGjmKGi26h,oeg6wN9Eoc,DEvPj5twid,XM2FYZmBHH",,,,,,,,5,3.0,,,,,7NhT2EAtkW,,,,,
,Combat Commander: Europe – C3i #27 Scenarios,2013,,"id,num_games,score,game,url,images","Lee Brimmicombe-Wood,Chad Jensen,Rodger B. MacGowan,Leland Myrick,Mark Simonitch","name,id,url,num_games,score,game,images",2,2,,,,,12,,60,180,,,,,,,,,,0,,,,,,7Nltrsxwb0,,,,,
,Im Fluge durch die Welt,1920,,,,"name,id,url,num_games,score,game,images",2,6,,,,,6,,30,30,,,,,,,,,,0,,,,,,7NmEPEU1m4,,,,,
,Temple,2008,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,8,,20,20,,,,,,,,,,0,,,,,,7NpZTEQSUA,,,,,
,Rage of Empires,2019,,"id,num_games,score,game,url,images",,,2,6,,,,,10,,90,120,,,,,,,,,,0,,,,,,7NrPdUrZ0J,,,,,
,Pong Tactics,2013,,,,"name,id,url,num_games,score,game,images",2,4,,,,,13,,45,45,,,,,,,,,,0,,,,,,7NrYy3PJzj,,,,,
,Roil: Defy Fate,2018,,"id,num_games,score,game,url,images",Jason Orcena,"name,id,url,num_games,score,game,images",2,5,,,,,10,,20,30,,"9YdRn9J9oZ,lA3KUtVFCy",,,,,,,,0,,,,,,7NshWCdr8M,,,,,
,Knightmare Chess (Third Edition),2015,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,10,,90,120,,BGrhzIN69D,,,,,,,,6,3.5,,,,,7Nvyx018UR,,,,,
,The Rule,2007,,"id,num_games,score,game,url,images",Alessandro Dolcetta,,3,6,,,,,8,,30,30,,,,,,,,,,0,,,,,,7NxoBFT44E,,,,,
,Slide Quest,2019,,"id,num_games,score,game,url,images",Stéphane Escapa,"name,id,url,num_games,score,game,images",1,4,,,,,7,,15,45,,,,,,,,,,11,3.3636363636363638,,,,,7NyzGWqCAM,,,,,
,Coffee,2011,,"id,num_games,score,game,url,images",Néstor Romeral Andrés,"id,name,url,num_games,score,game,images",2,2,,,,,6,,20,20,,,,,,,,,,1,3.0,,,,,7Nz37AxIRv,,,,,
,First Galaxy G1,1985,,,,"name,id,url,num_games,score,game,images",2,5,,,,,12,,45,45,,,,,,,,,,0,,,,,,7O2xv2M2By,,,,,
,Die Troll Familie,1993,,,,"name,id,url,num_games,score,game,images",2,4,,,,,5,,,,,,,,,,,,,0,,,,,,7O4ohUulUO,,,,,
,UNO Pokemon Sun & Moon,2017,,,,"name,id,url,num_games,score,game,images",2,10,,,,,7,,,,,,,,,,,,,0,,,,,,7O61zE1Omr,,,,,
,Bürgermeisterspiel: Werde Bürgermeister in Esslingen,2013,,,,"name,id,url,num_games,score,game,images",2,6,,,,,8,,100,100,,,,,,,,,,0,,,,,,7OC9olsYkG,,,,,
,Monopoly: Pays Basque,2002,,,,"name,id,url,num_games,score,game,images",2,6,,,,,8,,90,90,,,,,,,,,,0,,,,,,7OCliNznba,,,,,
,Nonni's Circus 3 Ring Madness,2004,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,,,30,30,,,,,,,,,,0,,,,,,7OErxpLZAa,,,,,
,Glorieta,2011,,"id,num_games,score,game,url,images",,,2,2,,,,,8,,45,45,,,,,,,,,,0,,,,,,7OFRkZ25mQ,,,,,
,Chroma Cards,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,7OFS3DBZIr,,,,,
,Bad Neighbors,2013,,"id,num_games,score,game,url,images","Michael Peterson,Sunday Williams","name,id,url,num_games,score,game,images",2,5,,,,,12,,20,20,,"WPytek5P8l,BGrhzIN69D",,,,,,,,0,,,,,,7OGz8zqnSg,,,,,
,Primary,2012,,"id,num_games,score,game,url,images",Tyler Madison,"name,id,url,num_games,score,game,images",2,4,,,,,8,,20,20,,,,,,,,,,0,,,,,,7OKDnwXnUk,,,,,
,BrainBox Board Game,,,,,"name,id,url,num_games,score,game,images",1,6,,,,,8,,5,10,,,,,,,,,,0,,,,,,7OMD5ZPmg9,,,,,
,"Cuckoo, A Society Game",1891,,,,"name,id,url,num_games,score,game,images",3,6,,,,,,,,,,,,,,,,,,0,,,,,,7OOfcFQWVu,,,,,
,SKEPTICS,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,7OW5aOZN4i,,,,,
,Munchkin Spell Skool,2017,,"id,num_games,score,game,url,images",Katie Cook,"id,name,url,num_games,score,game,images",3,4,,,,,6,,60,90,,"T8JEFYwoqy,XM2FYZmBHH",,,,,,,,2,4.5,,,,,7OYu2mLWkr,,,,,
,Devil - Character Meeple,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,7Obrt9D44g,,,,,
,NumberMatch,2016,,,,"name,id,url,num_games,score,game,images",2,4,,,,,8,,20,40,,,,,,,,,,0,,,,,,7Ocga2r5E9,,,,,
,Lustige Kletterei,1953,,,,"name,id,url,num_games,score,game,images",2,6,,,,,6,,25,25,,,,,,,,,,0,,,,,,7OfA4TIFlD,,,,,
,Courage Under Fire,2008,,"id,num_games,score,game,url,images",Bruce Yearian,"name,id,url,num_games,score,game,images",2,2,,,,,,,,,,,,,,,,,,0,,,,,,7OgIX3hZun,,,,,
,Scrabble: Tim Burton's The Nightmare Before Christmas Edition,2007,,"id,num_games,score,game,url,images",Tim Burton,"id,name,url,num_games,score,game,images",2,4,,,,,8,,30,30,,"WPytek5P8l,8PN2HE86wg,XM2FYZmBHH",,,,,,,,0,,,,,,7OiEdVkxcs,,,,,
,HeadGames,,,"id,num_games,score,game,url,images",,,2,2,,,,,18,,,,,,,,,,,,,0,,,,,,7Oxbp5jC2l,,,,,
,Atmosfear Interactive Board Game with DVD,2003,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",3,6,,,,,12,,60,60,,"mGBzR68m8Z,lA3KUtVFCy,T8JEFYwoqy",,,,,,,,4,3.0,,,,,7Oyj0XAI6Z,,,,,
,Cthulhu Madness: Midnight in the Graveyard,2014,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,12,,30,60,,,,,,,,,,0,,,,,,7P3ujdxOrZ,,,,,
,Roll Player,2016,,"id,num_games,score,game,url,images","JJ Ariosa,Luis Francisco","id,name,url,num_games,score,game,images",1,4,,,,,10,,60,75,"mavSOM8vjH,ZTneo8TaIO,QAYkTHK1Dd","iWODHwRGuU,R0bGq4cAl4,wV5peB05xs,lA3KUtVFCy,XM2FYZmBHH",,,,,,,,204,3.7447333604722144,,,,,7P5sZDmCAC,,,,,
,Attacktix Battle Figure Game: Star Wars,2005,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,8,,10,10,,,,,,,,,,3,2.6666666666666665,,,,,7PAEcxIFH9,,,,,
,Elias: Spillet om den lille redningsskøyta,2006,,,,"name,id,url,num_games,score,game,images",2,4,,,,,4,,30,30,,,,,,,,,,0,,,,,,7PAPmCThlz,,,,,
,Monopoly: Michael Graves Design,2002,,,,"name,id,url,num_games,score,game,images",2,6,,,,,8,,120,120,,,,,,,,,,0,,,,,,7PGntqA45n,,,,,
,Top Gun,1986,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,12,,60,60,,,,,,,,,,1,2.0,,,,,7PL89GlUoH,,,,,
,Gooische Koeien,2010,,"id,num_games,score,game,url,images",Wesly Gibs,"name,id,url,num_games,score,game,images",2,5,,,,,13,,20,20,,,,,,,,,,0,,,,,,7PU4YFdBJf,,,,,
,Ex-Presso,1987,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,7,,10,10,,,,,,,,,,0,,,,,,7PXMPhQ5tQ,,,,,
,Biomechanoids,2003,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,,,,,,,,,,,,,,0,,,,,,7PXRwW7yBO,,,,,
,Storisende,2018,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,8,,30,120,,3te2oybNR4,,,,,,,,0,,,,,,7PYlWNgrAC,,,,,
,Andor: Les Présents de l'Arbre des Chants,2013,,"id,num_games,score,game,url,images",Michael Menzel,"name,id,url,num_games,score,game,images",2,4,,,,,,,,,,,,,,,,,,0,,,,,,7PfpcFxNsO,,,,,
,El juego de los juegos,2003,,,,,2,4,,,,,12,,45,45,,,,,,,,,,0,,,,,,7Pg4BVqYj5,,,,,
,Bible Trav-E-Log,1943,,,,"name,id,url,num_games,score,game,images",2,5,,,,,,,,,,,,,,,,,,0,,,,,,7PhVFXxNJp,,,,,
,Geoprimo,2004,,"id,num_games,score,game,url,images",Barbara Kinzebach,"name,id,url,num_games,score,game,images",2,6,,,,,5,,20,20,,,,,,,,,,0,,,,,,7Pj6dnuWgZ,,,,,
,Fotosafari,2012,,,,"name,id,url,num_games,score,game,images",2,6,,,,,6,,,,,,,,,,,,,0,,,,,,7Ply5GXmIN,,,,,
,Schlock Attack,2001,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,2,,,,,10,,30,30,,,,,,,,,,0,,,,,,7PoX04wNrz,,,,,
,The Lord of the Rings: The Card Game - Nightmare Deck: Trouble in Tharbad,2015,,"id,num_games,score,game,url,images","Yoann Boissonnet,Davis Engel,Álvaro Calvo Escudero,Mariusz Gandzel,Nicholas Gregory,Taylor Ingvarsson","id,name,url,num_games,score,game,images",1,2,,,,,13,,30,90,"eX8uuNlQkQ,v4SfYtS2Lr",,,,,,,,,,,,,,,7Pp8zooLTb,,,,,
,Beatlemania Trivia,1984,,,,"name,id,url,num_games,score,game,images",2,4,,,,,14,,60,60,,,,,,,,,,0,,,,,,7PpTm8vtbN,,,,,
,Box Quiz: Dansk Design,,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,10,,,,,15,,10,60,,,,,,,,,,0,,,,,,7PpmBSumHC,,,,,
,Bienvenue à bord,2019,,,Vianney Carvalho,"name,id,url,num_games,score,game,images",2,2,,,,,8,,20,30,,,,,,,,,,0,,,,,,7Prgm6gOeJ,,,,,
,ECOtainment Games,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,7Pu3XCjBJH,,,,,
,Room on the Broom: Dragon Chase,2014,,,,"name,id,url,num_games,score,game,images",2,4,,,,,3,,,,,,,,,,,,,0,,,,,,7PuJsmCaZC,,,,,
,Princess Hide & Seek Game,,,,,"name,id,url,num_games,score,game,images",1,4,,,,,2,,15,15,,,,,,,,,,0,,,,,,7PxaL1OUdE,,,,,
,Wild One Card Game,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,7Q4NVGFjF1,,,,,
,"Go=Figure ""The ADDING and SUBTRACTING GAME""",2005,,"id,num_games,score,game,url,images",,,1,4,,,,,,,20,20,,,,,,,,,,0,,,,,,7Q5QmHHlyN,,,,,
,Rekin Finansowy,,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,10,,,,N0TkEGfEsF,"AZxlPpi5oq,i8pEFk75OI,mGBzR68m8Z,jbLrZb1xIb,AVY6EvSQTP",,,,,,,,0,,,,,,7Q5tPAtZMi,,,,,
,A Song of Ice & Fire: Tabletop Miniatures Game - Tully Sworn Shields,2018,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,2,,,,,14,,40,50,v4SfYtS2Lr,,,,,,,,,0,,,,,,7Q6cua5Fmh,,,,,
,Bay of Bengal,2015,,"id,num_games,score,game,url,images",Markus Stumptner,"name,id,url,num_games,score,game,images",1,2,,,,,12,,180,180,,RwgEONzIzc,,,,,,,,0,,,,,,7Q7Z8SCsLr,,,,,
,Flip-Flop Agents,2019,,"id,num_games,score,game,url,images",Ryo Fukushima,"name,id,url,num_games,score,game,images",3,5,,,,,10,,15,30,,,,,,,,,,0,,,,,,7Q8B8lyH7Q,,,,,
,The North: Provenance,2020,,"id,num_games,score,game,url,images",Aaron Nakahara,"name,id,url,num_games,score,game,images",2,2,,,,,,,30,30,"eX8uuNlQkQ,rrvd68LjOR",,,,,,,,,0,,,,,,7QF4g7i0Ep,,,,,
,Here to Slay,,,,,,2,6,,,,,,,,,rrvd68LjOR,,,,,,,,,5,3.4,,,,,7QFG8BndiH,,,,,
,Double Vision,2015,,"id,num_games,score,game,url,images","Grace Allison,Rich Ellis","name,id,url,num_games,score,game,images",4,8,,,,,,,30,120,,,,,,,,,,0,,,,,,7QI9E0g3hg,,,,,
,Konja: Tree Wizard,2018,,"id,num_games,score,game,url,images",Rob van Zyl,"name,id,url,num_games,score,game,images",3,3,,,,,10,,30,60,,,,,,,,,,1,4.0,,,,,7QIdkOjJ23,,,,,
,Carnival Zombie: 2nd Edition,2019,,"id,num_games,score,game,url,images",Jocularis,"name,id,url,num_games,score,game,images",1,6,,,,,12,,45,120,,"PGjmKGi26h,oeg6wN9Eoc,bgGxE0pI2B,9mNukNBxfZ,MEAoOygZsA,XM2FYZmBHH",,,,,,,,1,1.0,,,,,7QKV2apCRs,,,,,
,わんわんわんだふる (Pooch Pooch Promenade),2017,,,,"name,id,url,num_games,score,game,images",3,5,,,,,6,,10,15,,,,,,,,,,0,,,,,,7QLilqfOCl,,,,,
,Hero: Prepare Your Champion,2017,,,Ivan Escalante,"name,id,url,num_games,score,game,images",1,6,,,,,14,,30,60,,,,,,,,,,0,,,,,,7QPPPZGsS6,,,,,
,Terminus Breach,2019,,,,"name,id,url,num_games,score,game,images",1,4,,,,,13,,60,180,rrvd68LjOR,,,,,,,,,0,,,,,,7QPdAwaD6O,,,,,
,Adventurers Tavern RPG Coasters,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,7QQ8z0WPfX,,,,,
,Cosmic Encounter Duel,2020,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",2,2,,,,,14,,30,30,,,,,,,,,,3,4.0,,,,,7QSaDdkhi3,,,,,
,Heavy Firepower II,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,7QUjQf8zSj,,,,,
,Salt and Pepper,2016,,,,,2,5,,,,,8,,10,10,,,,,,,,,,0,,,,,,7QV5Xp0iZR,,,,,
,War Blog,2015,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",1,2,,,,,10,,20,1200,,,,,,,,,,0,,,,,,7QVIeIGYt7,,,,,
,Underdark Adventure Guide,2003,,"id,num_games,score,game,url,images","Clayton Bunce,V. Shane Colclough,Marcio Fiorito,Andy Hopp,William McAusland","name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,0,,,,,,7QVYGq6cXY,,,,,
,Monopoly: Sauerland,2011,,,,"name,id,url,num_games,score,game,images",2,8,,,,,10,,60,60,,,,,,,,,,0,,,,,,7QYG7G0onm,,,,,
,Husky: Invasion of Sicily,1981,,,,"name,id,url,num_games,score,game,images",2,2,,,,,,,,,,,,,,,,,,0,,,,,,7Qc77RGyIC,,,,,
,Kellogg's World's Champions Cereal League,1910,,,,"name,id,url,num_games,score,game,images",,,,,,,7,,,,,,,,,,,,,0,,,,,,7QgTlgLAG0,,,,,
,Wings of War: Revolution in the Sky Squadron Pack,2010,,"id,num_games,score,game,url,images","Vincenzo Auletta,Dario Calì,Fabio Maiorana","name,id,url,num_games,score,game,images",3,3,,,,,,,,,,,,,,,,,,0,,,,,,7QhZNIkhZw,,,,,
,Zombicide: Gaming Night Kit #3,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,7Qix7DTort,,,,,
,WorldKiller,1980,,"id,num_games,score,game,url,images","Howard Chaykin,Rosalind Fruchtman,Ted Koller,Manfred F. Milkuhn,Bob Ryer,Redmond A. Simonsen",,2,2,,,,,10,,60,60,,,,,,,,,,0,,,,,,7Qj69lyTkA,,,,,
,Archegona,2002,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,6,,,,,,,60,60,,,,,,,,,,0,,,,,,7QjjGTEyap,,,,,
,ARCANUM,,,,,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,3,2.6666666666666665,,,,,7QkZl9JEGd,,,,,
,Hex,1942,,"id,num_games,score,game,url,images","Rich Carlson,Néstor Romeral Andrés,Jonatan Rydh","name,id,url,num_games,score,game,images",2,2,,,,,8,,20,20,,,,,,,,,,8,2.875,,,,,7QqP4GVbhd,,,,,
,Gobsmack! #Zinequest3,,,,,,,,,,,,,,,,rrvd68LjOR,,,,,,,,,0,,,,,,7QsXSHXKft,,,,,
,Bible Action Heroes Matching Game,2002,,,,"name,id,url,num_games,score,game,images",2,4,,,,,,,15,15,,,,,,,,,,0,,,,,,7Qsqm3TbiG,,,,,
,Tanto Cuore: Winter Romance,2018,,,,"name,id,url,num_games,score,game,images",2,4,,,,,13,,45,60,eX8uuNlQkQ,vZsDDAdOoe,,,,,,,,1,4.0,,,,,7Qumierya4,,,,,
,River Plate,,,,,,2,3,,,,,,,,,,,,,,,,,,0,,,,,,7QwZh1edbI,,,,,
,Activity 2,2002,,"id,num_games,score,game,url,images",,"id,name,url,num_games,score,game,images",3,16,,,,,12,,60,60,,"n1GtBt35Rd,9mNukNBxfZ",,,,,,,,3,3.0,,,,,7Qy8VdFMRe,,,,,
,Asia Engulfed,2007,,"id,num_games,score,game,url,images","Rodger B. MacGowan,Mark Simonitch","name,id,url,num_games,score,game,images",2,2,,,,,12,,480,480,,"05zCZoLvQJ,bgGxE0pI2B,R0bGq4cAl4,RwgEONzIzc",,,,,,,,2,4.0,,,,,7Qz2vXKkMR,,,,,
,Pentox,1991,,,,"name,id,url,num_games,score,game,images",2,2,,,,,7,,10,10,,,,,,,,,,0,,,,,,7QzEAn2QzQ,,,,,
,Run?...Or Shoot?,2009,,"id,num_games,score,game,url,images",,,2,2,,,,,,,,,,,,,,,,,,0,,,,,,7R2CNIGWOg,,,,,
,Play Ball,1999,,"id,num_games,score,game,url,images",Randy Verougstraete,"id,name,url,num_games,score,game,images",2,4,,,,,6,,10,10,,,,,,,,,,0,,,,,,7R2FdsbfTF,,,,,
,Angry Birds: Star Wars – Fight on Tatooine Battle Game,2012,,,,"name,id,url,num_games,score,game,images",1,1,,,,,5,,,,,,,,,,,,,0,,,,,,7R4iyS3gfE,,,,,
,English Volley,,,,,"name,id,url,num_games,score,game,images",2,10,,,,,,,,,,,,,,,,,,0,,,,,,7R6TIQFxoJ,,,,,
,Caves of the Crawling Lord,2011,,"id,num_games,score,game,url,images",David Griffith Doug Kovacs Jeremy Simmons,"name,id,url,num_games,score,game,images",,,,,,,,,,,,,,,,,,,,0,,,,,,7RAEDZBYsd,,,,,
,Turquoise,2005,,"id,num_games,score,game,url,images",,"name,id,url,num_games,score,game,images",2,4,,,,,10,,60,60,,,,,,,,,,0,,,,,,7RCYCY2Lz4,,,,,
,Munchkin Greeting Cards,2007,,,John Kovalic,"name,id,url,num_games,score,game,images",3,6,,,,,10,,90,90,,XM2FYZmBHH,,,,,,,,0,,,,,,7RDCnB6qOW,,,,,
,Dragespillet,,,,,"name,id,url,num_games,score,game,images",2,2,,,,,4,,10,10,,,,,,,,,,0,,,,,,7REpkqgX2B,,,,,
,Patterns,2001,,"id,num_games,score,game,url,images",,,2,2,,,,,,,15,15,,,,,,,,,,0,,,,,,7RGkgs8EKE,,,,,
